artists,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,genre_code
Dimatik,Chamunda,0.26,346808,0,0.458,0.856,9,-4.81,1,0.0798,0.0122,0.754,0.0916,0.133,0.6138380750456092,4,hardstyle,49
Da Tweekaz,Jägermeister,0.55,219027,0,0.54,0.966,7,-3.075,1,0.0643,0.0133,0.00215,0.846,0.446,0.6163691796919941,1,hardstyle,49
Headhunterz;Conro;Clara Mae,Unique (feat. Clara Mae),0.32,194693,0,0.686,0.718,11,-4.619,0,0.0454,0.353,0.000114,0.0561,0.544,0.40275791791989213,4,hardstyle,49
Wasted Penguinz;Michael Jo,Lighthouse,0.44,240822,0,0.271,0.816,9,-2.332,1,0.0441,0.0568,0.0,0.397,0.139,0.6165581907532501,4,hardstyle,49
Headhunterz,Dragonborn - Original Mix,0.46,334939,0,0.479,0.993,5,-3.77,1,0.188,0.0772,0.254,0.12,0.0957,0.6163445260753085,4,hardstyle,49
Headhunterz,Oxygen,0.47,266800,0,0.512,0.805,0,-3.502,0,0.0434,0.00716,0.00018,0.189,0.216,0.6159829396972536,4,hardstyle,49
Splinta;Rising Altitude,Shock Therapy - Rising Altitude Mix,0.43,210422,0,0.684,0.977,10,-5.359,0,0.17,0.0811,0.796,0.316,0.186,0.5833867495028187,4,hardstyle,49
Valido,Darkest Moments,0.19,194000,0,0.507,0.782,7,-4.294,0,0.0891,0.018,1.03e-06,0.185,0.307,0.6365687096297027,4,hardstyle,49
Coone;Jelle van Dael;E-Life,We'll Be Gone,0.2,236174,0,0.528,0.877,6,-4.089,1,0.0418,0.0463,0.0,0.368,0.535,0.61658695330605,4,hardstyle,49
Rawframez,Never Stop,0.21,161825,0,0.279,0.961,9,-3.239,1,0.567,0.0146,0.0,0.351,0.115,0.6588637969856844,4,hardstyle,49
Sound Rush;Zatox,Unleash The Fire,0.52,241556,0,0.427,0.881,4,-2.691,0,0.359,0.0182,0.0,0.0423,0.291,0.6368768798382722,4,hardstyle,49
Physika,We Are The Universe,0.19,207487,0,0.432,0.916,0,-1.805,0,0.0372,0.11,0.0,0.171,0.199,0.6369302960077576,4,hardstyle,49
Delete,V1P,0.2,191975,1,0.584,0.999,6,-1.14,0,0.457,0.22,0.0535,0.337,0.034,0.6370576730272998,4,hardstyle,49
Delius,NY Style,0.2,208870,0,0.455,0.997,2,-1.513,1,0.404,0.0444,1.54e-06,0.723,0.37,0.636823463668787,4,hardstyle,49
Phuture Noize,Fire,0.2,207483,0,0.276,0.956,8,-2.033,0,0.0714,0.139,0.0365,0.0811,0.121,0.6367741564354158,4,hardstyle,49
Firelite;John Harris,Never Going Home,0.2,193600,0,0.447,0.962,2,-0.887,1,0.128,0.0232,3.71e-05,0.355,0.43,0.3084578340975954,4,hardstyle,49
Restrained;GridKiller,God's Mercy,0.21,210947,0,0.648,0.987,7,-0.761,1,0.198,0.237,5.71e-05,0.0757,0.305,0.3903735844715086,4,hardstyle,49
Primeshock,Off The Hook,0.19,207100,0,0.566,0.94,5,-2.815,0,0.0418,0.00143,0.000773,0.289,0.458,0.6164677941587364,4,hardstyle,49
Clockartz,Falling To Pieces,0.2,275806,0,0.399,0.89,10,-4.883,0,0.13,0.00702,2.76e-06,0.308,0.316,0.6363016287822757,4,hardstyle,49
Retrospect,Soul Of The Beat,0.19,192189,0,0.493,0.928,11,-3.883,1,0.0501,0.000311,0.000351,0.285,0.284,0.6165212103282218,4,hardstyle,49
Frontliner;Sik-Wit-It,What You Got,0.19,233728,0,0.454,0.952,11,-2.6,0,0.199,0.0447,0.000243,0.0441,0.233,0.6985602287855628,4,hardstyle,49
Kronos,Smash The Speakers,0.19,171870,0,0.512,0.98,11,-3.614,1,0.239,0.0368,0.00481,0.317,0.326,0.6373576253636408,4,hardstyle,49
The Hose,I Survived - Different Edit,0.2,414708,0,0.656,0.733,10,-6.127,0,0.0431,0.000616,0.864,0.0685,0.274,0.6163321992669657,4,hardstyle,49
DJ Stephanie,Groovin To The Beat - Radio Cut,0.19,154531,0,0.543,0.888,8,-5.131,1,0.0937,0.00137,0.00901,0.0939,0.502,0.30814144601679727,4,hardstyle,49
Unresolved,Sorry,0.21,229120,0,0.483,0.924,9,-2.388,0,0.0805,0.00584,2.16e-05,0.316,0.0693,0.6364084611212464,4,hardstyle,49
High Voltage,Death Of You - Radio Edit,0.2,174967,0,0.554,0.932,5,-4.322,0,0.152,0.0769,0.0,0.39,0.344,0.6369631674966717,4,hardstyle,49
Section 1;Rave Channel,United Souls,0.2,201315,0,0.416,0.849,8,-6.023,0,0.0727,0.119,0.0,0.202,0.708,0.6244843285176601,4,hardstyle,49
Ncrypta;Monkaholics;John Kho,Hooligang,0.21,233850,0,0.478,0.971,7,-2.799,1,0.281,0.00232,0.0,0.533,0.224,0.6452262380224512,4,hardstyle,49
Radical Redemption,Smack Bitches - Radio Edit,0.19,208627,0,0.476,0.985,1,-1.558,0,0.384,0.0187,0.0,0.371,0.0735,0.6284782144207222,4,hardstyle,49
Headhunterz;Wildstylez;Villain,Stuck In Ur Head - Original Mix,0.2,350400,0,0.652,0.937,10,-5.301,0,0.092,0.0292,0.00122,0.595,0.435,0.6164267047975938,4,hardstyle,49
Unresolved;Streiks & Kratchs,Fuckin' With The Best,0.21,225653,1,0.689,0.955,7,-1.422,1,0.302,0.159,0.0,0.031,0.158,0.41166609141561067,4,hardstyle,49
Max Enforcer,Blockbusters (Emporium Anthem 2018),0.2,268800,0,0.506,0.947,0,-3.005,0,0.08,0.00601,0.00282,0.295,0.236,0.616430813733708,4,hardstyle,49
Psyko Punkz,Beyond Belief (Reverze 2012 Anthem),0.2,337739,0,0.53,0.98,9,-5.23,0,0.0917,0.00871,0.0662,0.0768,0.272,0.616430813733708,4,hardstyle,49
SMD,All For The Thrill - Edit,0.2,179750,0,0.529,0.953,1,-5.211,0,0.0566,0.0362,0.645,0.401,0.433,0.6163609618197655,4,hardstyle,49
Funkhauser,Klerelijers 2.0,0.2,233766,0,0.624,0.928,5,-5.426,1,0.0523,0.00757,0.413,0.0559,0.806,0.6328377956379533,4,hardstyle,49
Ransom;MC Creature,Fistpumpin',0.21,147064,0,0.511,0.96,8,-3.884,1,0.291,0.144,0.325,0.353,0.44,0.6269907795473596,4,hardstyle,49
Wildstylez;Noisecontrollers,A Different Story - Original Version,0.2,342993,0,0.423,0.922,8,-5.051,1,0.218,0.00642,0.439,0.21,0.283,0.6165664086254787,4,hardstyle,49
D-Block & S-te-Fan,Built This City - Radio Edit,0.19,182800,0,0.463,0.901,0,-1.915,0,0.0353,0.0506,1.14e-05,0.18,0.532,0.6169403218118764,4,hardstyle,49
Psyko Punkz;Dope D.O.D.,Drunken Masta - Edit,0.2,185600,0,0.563,0.949,2,-3.981,1,0.0373,0.02,3.79e-05,0.499,0.271,0.6160486826750817,4,hardstyle,49
Rogue Zero;Rude Convict,Drop That,0.2,178621,0,0.523,0.971,4,-2.556,0,0.0873,0.0512,0.0,0.15,0.374,0.6372959913219268,4,hardstyle,49
Krowdexx;Mutilator,Gravedigger - Mutilator Remix,0.21,165375,0,0.517,0.983,6,-1.584,0,0.368,0.0173,5.01e-05,0.33,0.131,0.6579105238071757,4,hardstyle,49
Showtek;Mc DV8,Own The Night,0.2,273006,0,0.578,0.913,6,-5.983,1,0.0533,0.0023,0.00106,0.26,0.508,0.6042231645382377,4,hardstyle,49
Delete;Hardstyle Mafia,Extraterrestrial,0.2,240000,0,0.61,0.981,1,-1.252,1,0.42,0.0272,0.0817,0.378,0.118,0.6374439130220403,4,hardstyle,49
A-Lusion;Scope DJ;Second Identity,Live Without Existing - CD Version,0.19,275920,0,0.607,0.947,1,-6.687,1,0.0629,0.00093,0.31,0.267,0.196,0.6219203523823611,4,hardstyle,49
Psyko Punkz,Lets Get Ill,0.2,303262,0,0.488,0.965,7,-5.002,1,0.0385,0.00342,0.503,0.129,0.708,0.616414377989251,4,hardstyle,49
Szeukers,Iech Kom Oet Limburg,0.2,221427,1,0.823,0.837,10,-5.261,0,0.15,0.21,0.000137,0.0691,0.331,0.7395633022697763,4,hardstyle,49
Noisecontrollers,Crump,0.2,219152,0,0.577,0.936,9,-6.131,1,0.0618,0.00177,0.811,0.259,0.201,0.6123383133639039,4,hardstyle,49
Bass Modulators,Ruffneck Bass,0.37,239907,0,0.53,0.99,11,-2.298,1,0.161,0.0104,2.88e-05,0.664,0.53,0.6169321039396479,4,hardstyle,49
Technoboy;Tuneboy;DJ Isaac,Power Hour - Radio Edit,0.47,219061,0,0.525,0.994,1,-3.197,0,0.0769,0.00204,0.744,0.301,0.343,0.6164225958614795,4,hardstyle,49
Sub Zero Project,Nightwatch Underground,0.47,217599,0,0.424,0.846,1,-6.745,1,0.0649,0.000141,2.4e-06,0.0999,0.0887,0.6575776999819206,4,hardstyle,49
Zany;DV8,Vision,0.19,195533,0,0.613,0.813,7,-6.703,1,0.0541,0.0106,0.461,0.31,0.277,0.6162870009697089,4,hardstyle,49
Da Tweekaz,Celebration Of Sin (Freaqshow Anthem 2014),0.2,367910,0,0.394,0.949,1,-4.029,1,0.0712,0.0031,0.00488,0.399,0.11,0.616525319264336,4,hardstyle,49
E-Force;Dimitri K,Seven - Dimitri K Edit,0.2,155931,0,0.684,0.961,4,-0.093,0,0.149,0.139,0.0,0.192,0.0463,0.4108278684483013,4,hardstyle,49
Dutch Master,5 AM,0.19,383998,0,0.578,0.781,10,-6.381,0,0.0688,0.00533,0.331,0.0824,0.519,0.6040629160297816,4,hardstyle,49
Zany;Ran-D;Nikkita,Son Of Torture - Original Edit,0.19,200000,0,0.573,0.988,7,-4.526,1,0.348,0.0358,0.0,0.364,0.35,0.616352743947537,4,hardstyle,49
E-Force,Stresstest,0.2,189160,0,0.32,0.992,0,-4.902,1,0.102,0.0334,0.847,0.513,0.202,0.647502588629752,4,hardstyle,49
X-Pander,Back To You,0.19,286492,0,0.544,0.934,1,-0.844,1,0.0469,0.125,0.0,0.173,0.0695,0.4110579688707,4,hardstyle,49
Outsiders,Molotov,0.2,193916,0,0.417,0.688,7,-6.234,1,0.0358,2.32e-05,1.96e-05,0.0796,0.578,0.6985766645300199,4,hardstyle,49
Mark With a K,Bombs Away (Intro),0.46,86000,0,0.633,0.962,8,-3.411,1,0.242,0.00825,0.0,0.377,0.577,0.38644133261016056,4,hardstyle,49
Jebroer,XTC,0.2,154590,1,0.812,0.819,2,-7.557,1,0.0896,0.102,0.0,0.29,0.36,0.36981657709185933,4,hardstyle,49
Kruelty,Slow Death,0.2,183760,1,0.506,0.973,7,-4.023,1,0.125,0.165,0.0269,0.391,0.218,0.657659878704206,3,hardstyle,49
Pavo,Classic - Original Edit,0.19,208979,0,0.551,0.959,7,-7.451,1,0.0507,0.00126,0.846,0.0597,0.33,0.6163280903308516,4,hardstyle,49
Noisecontrollers;Bass Modulators,Electric Solar,0.19,191941,0,0.397,0.933,10,-2.932,0,0.0877,0.00456,0.0605,0.262,0.314,0.6161883865029666,3,hardstyle,49
Emphasis;Razzle,Never Let Go,0.19,228800,0,0.438,0.975,6,-2.279,1,0.0453,0.00129,3.04e-05,0.304,0.13,0.6160075933139392,4,hardstyle,49
Outsiders,Confusion,0.2,188147,0,0.378,0.675,0,-6.835,1,0.033,0.000158,1.71e-05,0.314,0.487,0.6575735910458064,4,hardstyle,49
E-Force;Adaro,Long Hard Summer,0.2,229548,0,0.509,0.973,2,-3.078,1,0.419,0.0241,0.0001,0.158,0.173,0.6367453938826159,4,hardstyle,49
Frequencerz,A Muse,0.19,220000,0,0.486,0.746,8,-5.85,1,0.0322,0.0942,4.97e-06,0.0959,0.145,0.6163404171391943,4,hardstyle,49
The Pitcher,Together As One,0.57,186424,0,0.537,0.892,8,-3.613,1,0.0361,0.103,3.03e-05,0.126,0.525,0.6167184392617063,4,hardstyle,49
TNT;Technoboy;Tuneboy,Odyssey - Extended version,0.2,228008,0,0.62,0.905,0,-3.31,1,0.13,0.00135,0.595,0.0598,0.0377,0.6163938333086797,4,hardstyle,49
Jebroer,Cobaine,0.21,159517,1,0.634,0.565,0,-7.043,1,0.0481,0.0779,1.87e-06,0.109,0.131,0.6776005456667159,4,hardstyle,49
Dj Thera;Yuna-X,It's a Fine Day - Radio Edit,0.19,225745,0,0.566,0.797,2,-4.036,0,0.0387,0.0421,0.0261,0.295,0.232,0.6164020511809082,4,hardstyle,49
Fraw,Cyberspace,0.21,159003,0,0.56,0.973,6,-2.567,0,0.177,0.0401,0.00159,0.416,0.483,0.6571626974343803,4,hardstyle,49
Omegatypez,Digital Revolution - Original Edit,0.19,218412,0,0.493,0.989,8,-3.782,1,0.116,0.027,0.066,0.495,0.269,0.6165417550087932,4,hardstyle,49
E-Force;Luna,Kill The Noise,0.2,179600,1,0.522,0.918,5,-6.392,1,0.147,0.0611,0.0,0.523,0.148,0.6366426704797593,4,hardstyle,49
Wildstylez,Timeless - Edit,0.2,192400,0,0.498,0.857,9,-4.293,0,0.029,0.00823,0.0772,0.303,0.0635,0.6162130401196522,4,hardstyle,49
Sins Of Insanity;Hardfunction,Sloth - Alles Kapot Edit,0.2,261689,0,0.625,0.96,1,-2.431,1,0.204,0.0785,1.6e-05,0.52,0.479,0.6370987623884423,4,hardstyle,49
Frontliner,Warphole,0.2,379214,0,0.684,0.828,6,-7.709,0,0.186,0.0583,0.223,0.564,0.0803,0.616258238416909,4,hardstyle,49
Frontliner;Max Enforcer,On the Go,0.2,333345,0,0.541,0.974,4,-6.206,0,0.135,0.0199,0.139,0.0488,0.0742,0.6163979422447939,4,hardstyle,49
Barry Fest;Marco Oostra,I Want To Break Free,0.2,200000,0,0.633,0.896,4,-4.657,1,0.0526,0.00594,0.134,0.126,0.813,0.6575653731735778,4,hardstyle,49
STUK;Ali B,WTF Denk Jij?! (feat. Ali B),0.21,175200,0,0.859,0.848,7,-5.753,1,0.153,0.00533,1.02e-06,0.0699,0.767,0.4110456420623572,4,hardstyle,49
Wildstylez,Delay Distortion,0.2,339200,0,0.537,0.835,2,-7.053,0,0.0501,0.221,0.875,0.154,0.0487,0.6162911099058231,4,hardstyle,49
Szeukers,Op De Hei,0.21,105711,1,0.814,0.832,7,-6.036,1,0.222,0.00782,0.0524,0.216,0.201,0.41094291865950067,4,hardstyle,49
Project One;Headhunterz,Raiders Of The Sun - Headhunterz Edit,0.2,177593,0,0.558,0.735,7,-7.956,1,0.189,0.181,0.00159,0.145,0.0687,0.6161308613973671,4,hardstyle,49
Technoboy,Next Dimensional World (Qlimax Anthem 2008),0.2,244343,0,0.528,0.816,0,-6.66,0,0.0445,0.00334,0.398,0.123,0.201,0.6162828920335945,4,hardstyle,49
Adaro,No Time to Sleep - Radio Edit,0.2,240023,0,0.515,0.994,8,-4.355,1,0.0851,0.0301,7.85e-06,0.112,0.334,0.6163856154364511,4,hardstyle,49
A-Lusion;Scope DJ;Second Identity,Talk Iz Tomorrow (Second Identity Remix) - CD Version,0.2,231940,0,0.657,0.975,8,-5.749,0,0.125,0.0376,0.0834,0.333,0.361,0.6211519813289942,4,hardstyle,49
TNT;POPR3B3L,I'm Raving - Radio Edit,0.2,169319,0,0.544,0.986,11,-2.207,1,0.0903,0.00543,0.271,0.24,0.304,0.6983958713409923,4,hardstyle,49
Szeukers;Schizophrenix,Sorry Wat? (Schizophrenix Kicks Wie 'n Kassa Edit.),0.2,95163,1,0.54,0.862,1,-3.893,1,0.31,0.0183,0.002,0.343,0.553,0.655946452344559,4,hardstyle,49
The Beholder;Zany,Bleeding For The Harder Styles,0.2,382806,0,0.69,0.811,0,-5.785,1,0.0584,0.0748,0.00123,0.0473,0.0896,0.30815788176125436,4,hardstyle,49
Frequencerz;Rejecta,Legends,0.19,230709,0,0.509,0.956,10,-0.878,0,0.142,0.0275,9.62e-05,0.204,0.146,0.6368111368604441,4,hardstyle,49
Brennan Heart;Jonathan Mendelsohn,Be Here Now,0.47,233600,0,0.557,0.703,8,-2.062,0,0.0277,0.203,0.000156,0.0927,0.228,0.616492447775422,4,hardstyle,49
Stormerz;Envine,Together,0.19,242804,0,0.431,0.866,7,-5.82,0,0.258,0.0122,5.01e-05,0.0718,0.158,0.6171950758509607,4,hardstyle,49
Sub Zero Project;Rebelion,Live Fast Die Young,0.52,241019,0,0.226,0.779,7,-7.138,1,0.083,0.00235,0.000809,0.0417,0.167,0.6369796032411288,4,hardstyle,49
D-Block & S-te-Fan,Take Me There - Original Mix,0.19,272000,0,0.471,0.98,5,-3.891,1,0.0577,0.0119,0.0237,0.118,0.336,0.6161966043751952,4,hardstyle,49
Da Tweekaz,Real Love - Original,0.19,353180,0,0.618,0.994,0,-2.866,0,0.111,0.124,0.265,0.79,0.264,0.6162171490557664,4,hardstyle,49
Art Frequency,Don't Stop Dreaming,0.19,239435,0,0.364,0.819,0,-4.692,0,0.0681,0.0192,0.0,0.484,0.197,0.6359277155958779,4,hardstyle,49
Kronos,The Matrix,0.19,215225,0,0.442,0.967,6,-2.205,1,0.159,0.0265,0.0,0.31,0.289,0.6369138602633007,4,hardstyle,49
Wildstylez;Coone;Cimo Fränkel,This Is Home,0.19,275678,0,0.558,0.936,5,-4.025,1,0.05,0.00224,0.000136,0.0729,0.396,0.6080937823578718,4,hardstyle,49
Regain,Love,0.2,195291,0,0.643,0.927,9,-1.843,0,0.269,0.0221,0.102,0.225,0.387,0.6365646006935883,4,hardstyle,49
Brennan Heart,City Of Intensity - Decibel Anthem 2009,0.19,361959,0,0.683,0.96,3,-3.212,1,0.132,0.0448,0.0135,0.0346,0.254,0.616430813733708,4,hardstyle,49
Rude Convict;Hyjacked;MC Raise,Homicide,0.2,185804,0,0.582,0.994,1,-0.963,1,0.161,0.0338,0.0,0.803,0.353,0.6370371283467284,4,hardstyle,49
Headhunterz,Subsonic - Original Mix,0.2,346444,0,0.656,0.988,10,-5.63,0,0.109,0.0107,0.537,0.367,0.325,0.6162993277780517,4,hardstyle,49
Mortalis,Lead Us,0.19,235870,0,0.456,0.906,2,-3.296,1,0.161,0.00311,2.09e-05,0.204,0.154,0.6371645053662706,4,hardstyle,49
Bioweapon;Code Black;Audiofreq,Make A Move - Edit,0.19,214400,0,0.56,0.982,7,-2.949,0,0.04,0.0589,0.608,0.411,0.676,0.6164883388393076,4,hardstyle,49
Jimmy Tailor,Overdose,0.19,172267,0,0.535,0.944,8,-4.099,0,0.072,0.032,4.82e-06,0.269,0.318,0.616303436714166,4,hardstyle,49
Requiem,Because of Me - Original Edit,0.19,119225,0,0.578,0.956,4,-4.69,0,0.187,0.0696,0.0,0.2,0.277,0.3186479956609634,4,hardstyle,49
D-Attack,The Dream,0.19,216931,0,0.376,0.966,4,-1.684,1,0.146,0.0396,0.000183,0.326,0.215,0.6415158687112733,4,hardstyle,49
Jebroer;Lady Bee,After De After,0.2,166875,1,0.891,0.769,4,-3.926,1,0.133,0.0184,5.22e-05,0.0304,0.92,0.5259684762421314,4,hardstyle,49
Physika,Your Soul Is Mine,0.19,180004,0,0.52,0.939,1,-3.728,1,0.0864,0.00458,0.0,0.0794,0.188,0.6368357904771296,4,hardstyle,49
Delete;Chris One,W4RR10R,0.19,210580,1,0.614,0.997,6,-1.833,1,0.393,0.263,0.000583,0.116,0.0992,0.6369960389855858,4,hardstyle,49
Refuzion;LXCPR;Serzo,Ride - Serzo Remix,0.19,211201,0,0.553,0.979,1,-4.728,0,0.332,0.0329,1.03e-06,0.618,0.217,0.6162664562891376,4,hardstyle,49
Francesco Zeta,Kaya,0.19,284800,0,0.621,0.997,0,-2.045,1,0.273,0.0201,0.942,0.458,0.0993,0.6165581907532501,4,hardstyle,49
B-Front,Inner Creativity - Original Edit,0.2,204811,0,0.539,0.845,9,-7.192,0,0.0471,0.527,0.548,0.103,0.0595,0.3081907532501684,3,hardstyle,49
Psyko Punkz,Left With The Wrong (Warface Remix),0.19,187362,1,0.501,0.988,8,-3.127,1,0.143,0.013,0.000127,0.337,0.252,0.6370535640911854,4,hardstyle,49
Psyko Punkz,Define God,0.19,308800,0,0.482,0.736,8,-5.581,1,0.0422,0.022,0.11,0.0892,0.0624,0.616352743947537,4,hardstyle,49
Dr Rude,Funkyman - Radio Version,0.19,206351,0,0.552,0.987,10,-3.393,1,0.0529,0.00685,0.516,0.131,0.37,0.6079869500189011,4,hardstyle,49
Jay Reeve,A Higher State,0.19,248000,0,0.485,0.935,7,-4.27,1,0.116,0.0152,0.242,0.425,0.315,0.6158226911887973,4,hardstyle,49
Radical Redemption;Warface,Undercover - Radio Edit,0.19,136969,0,0.477,0.97,2,-1.874,1,0.349,0.058,0.0,0.234,0.285,0.6455015367421068,3,hardstyle,49
Wildstylez,The Phantom Beat,0.19,370000,0,0.592,0.802,6,-6.625,0,0.0557,0.00519,0.425,0.0505,0.0385,0.6164102690531367,4,hardstyle,49
Sub Zero Project;Ecstatic,Tombs Of Immortality,0.2,209600,0,0.38,0.858,8,-3.998,1,0.0951,0.000928,0.000896,0.328,0.101,0.6171128971286753,4,hardstyle,49
Wild Motherfuckers,Wild Wild West - Original Mix,0.19,312000,0,0.557,0.942,2,-4.73,1,0.128,0.014,0.00073,0.0533,0.263,0.6162048222474237,4,hardstyle,49
Davide Sonar,Believe,0.19,399469,0,0.582,0.861,8,-6.337,0,0.109,0.00172,0.781,0.0798,0.316,0.30815788176125436,4,hardstyle,49
Unresolved,Believe It,0.21,179209,0,0.576,0.973,8,-1.465,1,0.351,0.158,0.0,0.369,0.272,0.637061781963414,4,hardstyle,49
Ivan Carsten,Bomb MF,0.19,240840,0,0.566,0.981,11,-6.661,0,0.0816,0.061,0.202,0.381,0.262,0.5958368259290304,4,hardstyle,49
Fraw;Lea König,Equality,0.2,253503,0,0.524,0.907,6,-1.904,0,0.2,0.209,9.36e-05,0.326,0.22,0.6573804710484361,4,hardstyle,49
Wildstylez;Zany;DV8 Rocks!,Ready To Go - Album Edit,0.19,284124,0,0.621,0.893,0,-4.753,1,0.0361,0.00179,0.00721,0.278,0.252,0.6083197738441563,4,hardstyle,49
STUK;Noise Cartel;Cazz Major,Vliegen (feat. Cazz Major),0.2,194016,0,0.735,0.961,2,-3.753,0,0.119,0.0105,0.0208,0.0899,0.509,0.6166033890505069,4,hardstyle,49
Radical Redemption;N-Vitral,Hover Through Hell,0.19,136000,1,0.487,0.979,1,-1.839,1,0.289,0.0449,2.62e-06,0.324,0.316,0.739370182272406,4,hardstyle,49
Adaro;Aftershock;Ava Silver,The Now And Then - Extended Mix,0.19,294971,0,0.383,0.86,0,-4.455,0,0.0541,0.00283,9.19e-05,0.148,0.333,0.6353565734759955,4,hardstyle,49
Noisecontrollers;Bass Modulators,Faster N Further - Bass Modulators Remix,0.19,219871,0,0.285,0.995,9,-2.957,0,0.109,0.00719,0.0604,0.457,0.253,0.6164513584142793,4,hardstyle,49
Brennan Heart,F.I.F.O. (Outbreak Remix) - Edit,0.19,185600,0,0.35,0.859,1,-3.593,1,0.183,0.0177,2.14e-06,0.135,0.256,0.6162007133113094,4,hardstyle,49
Jebroer;Paul Elstak,Kind Eines Teufels,0.2,203079,0,0.653,0.901,1,-5.138,1,0.0522,0.23,1.52e-05,0.126,0.627,0.6368357904771296,4,hardstyle,49
X JAPAN,紅(イントロ ストリングス) - Remaster,0.37,379133,0,0.25,0.979,8,-5.472,0,0.419,0.0034,0.000122,0.183,0.0595,0.6423951810397251,4,heavy-metal,50
Riff,Mala Noche,0.41,247253,0,0.522,0.857,4,-4.941,0,0.0308,0.000157,9.58e-05,0.354,0.538,0.3951851486613086,4,heavy-metal,50
Los Antiguos,El Inventor Del Mal,0.35,283376,0,0.424,0.915,4,-5.182,1,0.0308,7.29e-06,0.0689,0.391,0.245,0.3809723386420788,4,heavy-metal,50
De La Tierra,Maldita Historia,0.35,266800,0,0.405,0.99,6,-3.067,1,0.088,0.000773,0.401,0.18,0.275,0.6987738934635045,4,heavy-metal,50
Riff,Lily Malone,0.4,302586,0,0.512,0.848,11,-5.559,0,0.0365,1.8e-05,0.000269,0.378,0.374,0.5243659911575694,4,heavy-metal,50
Asspera,Partiendo Cabezas,0.36,300328,1,0.507,0.961,1,-4.647,1,0.0568,0.000168,8.35e-05,0.703,0.759,0.30817842644182564,4,heavy-metal,50
Rata Blanca,Chico Callejero,0.37,307693,0,0.535,0.546,4,-13.637,1,0.0344,0.0224,0.879,0.257,0.32,0.48342455171506993,4,heavy-metal,50
Almafuerte,El Pibe Tigre,0.41,243106,0,0.58,0.852,4,-7.099,0,0.0756,0.000384,0.0,0.11,0.576,0.4804825534572588,4,heavy-metal,50
Stam1na,Kadonneet kolme sanaa,0.37,222726,0,0.452,0.817,2,-8.372,1,0.0459,4.06e-05,0.915,0.394,0.354,0.5348232335683645,4,heavy-metal,50
Pappo;Divididos,Sucio y Desprolijo,0.37,266493,0,0.423,0.976,11,-5.044,0,0.0793,0.00334,0.00177,0.836,0.49,0.5885804447512449,4,heavy-metal,50
Rata Blanca,Sólo Para Amarte,0.38,342160,0,0.522,0.632,6,-15.762,0,0.0346,0.0268,0.916,0.202,0.539,0.3778166757063261,4,heavy-metal,50
Ricardo Iorio,Justo Que Te Vas,0.41,287226,0,0.471,0.778,11,-3.941,1,0.0289,0.223,1.84e-05,0.428,0.52,0.3861126177210196,4,heavy-metal,50
Ricardo Iorio,Ritmo y Blues Con Armonicas,0.41,247293,0,0.593,0.772,9,-5.884,1,0.0361,0.0208,1.09e-05,0.347,0.74,0.48556530743060006,4,heavy-metal,50
Carajo,El Error,0.39,216800,0,0.478,0.977,8,-3.954,1,0.0919,0.00555,1.86e-06,0.202,0.407,0.615974721825025,4,heavy-metal,50
Hermetica,Tú Eres Su Seguridad,0.43,304600,0,0.434,0.676,0,-8.545,1,0.0305,0.00236,0.0,0.398,0.486,0.523194944365005,4,heavy-metal,50
Almafuerte,Sentir Indiano,0.39,239466,0,0.503,0.69,0,-6.43,1,0.0287,0.000443,0.0,0.224,0.451,0.36582680012491164,4,heavy-metal,50
Hermetica,Soy de la Esquina,0.41,190066,0,0.372,0.831,7,-10.068,1,0.0429,0.00011,3.92e-06,0.077,0.697,0.4557138865604917,4,heavy-metal,50
Rata Blanca,Mujer Amante,0.0,363120,0,0.497,0.649,11,-10.205,0,0.0334,0.0145,3.78e-06,0.0477,0.567,0.47399454333284025,4,heavy-metal,50
OConnor,Yo Caníbal,0.42,195932,0,0.442,0.823,2,-7.16,1,0.0438,4.6e-05,0.000343,0.324,0.424,0.7481098893874397,4,heavy-metal,50
Almafuerte,Toro y Pampa,0.39,211348,0,0.477,0.852,9,-4.108,1,0.0368,0.00337,0.0,0.159,0.374,0.5227306345840935,4,heavy-metal,50
Carajo,Triste,0.37,251946,0,0.523,0.938,10,-4.734,0,0.0599,7.86e-05,8.31e-06,0.076,0.21,0.5134855283270056,4,heavy-metal,50
Ricardo Iorio,Jugo de Tomate,0.36,201333,0,0.527,0.782,4,-5.951,0,0.0351,0.0471,6.7e-05,0.0793,0.805,0.5179971401804645,4,heavy-metal,50
Almafuerte,Desencuentro,0.39,136893,0,0.388,0.86,1,-7.221,1,0.0781,8.61e-05,0.0,0.088,0.535,0.5971229229327942,4,heavy-metal,50
Hermetica,Buscando Razón,0.39,221200,0,0.465,0.708,2,-10.568,1,0.0286,0.000239,7.57e-06,0.0872,0.685,0.3997173051953388,4,heavy-metal,50
Pappo;Almafuerte,Llegara la Paz,0.37,214533,0,0.365,0.912,11,-5.877,0,0.0442,7.24e-05,0.000634,0.707,0.701,0.5760399717305196,4,heavy-metal,50
Hermetica,Gil Trabajador,0.4,188933,0,0.426,0.951,7,-8.2,1,0.0989,0.00053,0.0,0.475,0.394,0.5883708890094177,4,heavy-metal,50
